,Head x,Head y,Neck x,Neck y,Torso x,Torso y,Tailhead x,Tailhead y,warped Head x,warped Head y,warped Neck x,warped Neck y,warped Torso x,warped Torso y,warped Tailhead x,warped Tailhead y,Elapsed Time,decision
4167,212.3091431,143.4406281,211.7397919,148.3355103,211.0150452,159.899231,208.4962769,171.698822,292.5286006,63.14215792,291.9731241,68.80229198,290.6610837,81.35030734,288.3362446,94.32095281,0.4,
4168,212.4253998,139.3273773,212.0014648,144.2689972,211.1910706,155.7552795,208.4124146,167.6788177,292.5861715,58.83306305,292.1326178,64.71851084,291.3770026,77.09446744,288.4540155,89.86310712,0.433333333,
4169,212.7613831,136.1604767,212.3000183,143.2299347,211.3079834,152.8123322,208.3668671,163.860611,292.8458862,54.83083947,292.2064562,60.65445086,290.901848,72.9126879,288.3557442,85.32931041,0.466666667,
4170,212.8131714,131.842804,211.9123993,136.7917633,208.4137726,148.3641205,207.4563293,159.0418091,293.9092776,50.40807614,292.4202826,56.40390043,288.9990521,68.43647089,287.2555517,80.7427343,0.5,
4171,216.1902161,127.8162613,212.8404846,132.4502258,208.6004486,143.7329712,204.8037262,155.4475555,296.2686864,45.94211136,293.5141682,52.25676607,289.084653,63.8023303,285.2942489,76.3681384,0.533333333,T-entry
4172,219.4191132,124.2671204,215.8280182,130.7663727,211.1750183,139.9536438,204.8980408,151.5469513,298.8298674,41.86456269,295.3996975,48.41682003,291.0169377,59.35935751,285.3185081,72.12511587,0.566666667,T-entry
4173,219.959259,120.7409973,216.3815918,127.2518692,211.7097321,136.477356,207.1221466,147.855423,300.8235062,38.4502557,297.1440296,44.78110855,292.0737076,55.14653093,287.1795943,67.86697791,0.6,T-entry
4174,223.2197723,119.3653564,219.1947937,123.5977249,212.5220947,132.3573608,208.234787,143.620697,302.9043992,35.96331929,298.9325749,41.38789776,292.7112246,51.14378036,288.3999714,63.49505909,0.633333333,T-entry
4175,224.4358215,116.2739487,220.1942749,120.3459625,212.8945618,128.8084259,208.0352478,139.7804871,305.0313391,33.61871475,300.2847968,38.43966606,293.4523494,47.59746169,288.3743045,59.05846487,0.666666667,T-entry
4176,227.7078247,115.8737946,221.0983734,119.5652313,214.8070984,127.3433533,207.6223907,135.8552246,307.5969584,32.50661446,301.7444742,36.07909617,294.833935,44.46112899,288.0187954,54.52521731,0.7,T-entry
4177,230.9683685,115.3615189,224.2594299,116.699379,215.4340057,123.4892273,207.712677,131.1335602,310.4193843,32.10078831,304.2415151,34.27871765,295.6749551,41.2682228,288.0668353,49.99549572,0.733333333,Acc
4178,232.2519226,115.3936844,227.2482758,116.2177277,216.3941803,120.5253906,208.3024292,127.9392319,313.7887903,31.99151594,307.7244803,33.09507666,297.046565,38.33656684,288.9920664,45.81433407,0.766666667,Acc
4179,239.4640808,115.2528763,232.3097992,115.7172623,220.4329529,119.3826065,211.1506195,124.390007,318.4371871,31.94464675,312.0665381,32.45058719,300.5464612,35.97138841,291.2207725,42.06244597,0.8,Acc
4180,243.3216858,115.4796829,236.528595,115.483551,224.5678406,116.626442,212.7303467,120.9010391,322.4684181,32.1488957,316.3450783,32.21021704,304.6846025,34.1163663,293.458219,39.06150345,0.833333333,Acc
4181,244.9858856,115.9642639,240.1296387,115.6208267,228.2528839,116.0901108,216.4621582,119.8070374,325.1618864,32.55294275,319.9620458,32.23255912,308.4120618,33.07159062,296.7603914,37.11840808,0.866666667,Acc
4182,247.8965149,116.1984177,243.2193298,115.7514954,231.4156952,115.9220352,219.5623779,119.2547379,327.0752457,32.88169737,322.5176313,32.36688343,311.1288691,32.61964926,299.5307833,35.71240023,0.9,Acc
4183,248.6225433,116.4236832,243.9584045,115.8625641,232.0263062,115.676506,220.0985413,116.8522034,328.0812345,33.14031149,323.700985,32.47481817,312.0363034,32.21660779,300.4122075,34.27342581,0.933333333,Acc
4184,248.8868713,116.6264038,244.32724,115.9967804,232.5263062,115.5638275,220.6770325,116.2925415,328.5946536,33.25614789,324.1312163,32.43358259,312.8865518,31.3892569,301.347462,32.91401039,0.966666667,Acc
4185,249.3988037,116.4015961,244.8027954,115.6448593,235.1785583,112.9277496,223.6186981,115.1535034,329.2804712,33.00892385,324.3472746,32.14919933,314.6545936,30.11448891,303.3554523,31.48958189,1,Acc
4186,251.0936127,115.7709122,244.7660217,115.1751404,234.9792023,112.6387253,223.4292603,113.0180817,330.241291,32.55220669,324.46398,31.59801318,315.0842811,29.15269123,303.8155271,30.13230522,1.033333333,Acc
4187,251.5355835,115.6171036,245.1854401,114.9497681,235.2756348,112.298996,223.6291809,112.7975616,330.8573854,32.20130486,324.7082994,30.81340103,315.1637174,28.67733275,303.836972,29.34572071,1.066666667,Acc
4188,251.3948059,115.2828674,245.0684662,112.8682709,235.2953339,112.2553406,223.7373352,112.7257919,331.0812262,31.35252401,325.3036316,29.92198337,315.2953692,28.54417533,304.0406631,29.07905243,1.1,Acc
4189,251.8267822,112.9422836,247.2121582,112.6332779,235.7717743,112.2609024,224.3851776,112.766304,331.2263869,29.71124963,326.3579102,29.19294433,315.6218536,28.58525302,304.5205765,29.11196969,1.133333333,Acc
4190,251.7411041,112.5969009,247.1434326,112.4882965,235.8395233,112.3547363,224.4839783,112.8436432,331.2680557,28.81066937,326.8161666,28.7417721,315.7647067,28.71331462,304.6564055,29.42035726,1.166666667,Acc
4191,251.7579346,112.2959671,247.2477875,112.4012527,235.8734589,112.4272766,224.2226715,112.8845291,331.2364772,28.42669456,326.4656012,28.57565994,315.7941231,28.8969924,304.4831146,30.1732692,1.2,Acc
4192,251.6001129,112.0238342,245.4067383,112.4144211,235.8814697,112.7583313,224.2562256,115.1383438,331.1479813,28.13678251,325.5231626,28.7021722,315.7664559,29.09712771,304.4159674,31.28270012,1.233333333,Acc
4193,251.4716644,111.9282608,245.3101044,112.4275818,235.7190247,112.9119263,224.1897583,115.4216766,331.0174153,28.26065551,324.9349637,29.15959265,315.6289199,29.19437742,304.3822648,31.93068745,1.266666667,Acc
4194,251.2093506,112.9024811,245.0249634,112.8675156,235.5737,112.6512756,224.2116547,114.9917603,330.7566956,29.5875852,324.6998565,29.9679018,315.5061076,29.15271302,304.3399002,31.82402008,1.3,Acc
4195,251.2503815,115.7852325,245.0925446,115.2139435,235.5972137,112.7316742,223.9968262,114.971489,330.1523846,31.84910717,324.604559,30.98819946,315.5002972,29.07494159,304.2895988,31.0990968,1.333333333,Acc
4196,249.2380981,116.6526489,244.8850708,115.5794678,235.6283112,112.5744934,224.4139404,112.8773575,329.1817132,33.29594524,324.5210348,31.91201684,315.5372535,29.01017225,304.5172539,30.01187041,1.366666667,Acc
4197,249.2146606,117.221283,245.0013885,115.9333267,235.6851349,112.53936,224.2621613,112.622879,328.7792064,34.49988011,324.653507,32.60885001,315.6102762,29.03519882,304.5248879,29.28458808,1.4,Acc
4198,249.3236389,119.632225,245.1424103,116.3505554,235.8435669,112.7605133,224.3342743,112.6216507,329.2244385,36.31018939,325.2778301,33.07318592,315.7567889,29.16777562,304.5146348,29.05188891,1.433333333,Acc
4199,251.3546906,120.3500748,247.1255646,116.8388824,236.0048981,112.9872589,224.2104645,112.7073669,330.2084732,37.32344869,326.2579398,33.31152555,315.8733367,29.29991784,304.4280759,29.08721114,1.466666667,Acc
4200,251.3946686,120.1799393,247.1293182,116.7084503,235.9075928,112.9291534,224.1254425,112.6927643,330.7735534,37.2122643,326.3321775,33.33925765,315.8267113,29.3260326,304.3430993,29.20677851,1.5,Acc
4201,251.394104,119.4395523,245.3677826,116.2213516,235.8435669,112.8006363,224.0979156,112.8786316,330.9440668,36.4799048,325.3120192,33.24218409,315.7481791,29.26962341,304.3047383,29.36439893,1.533333333,Acc
4202,211.9430847,215.9637756,211.7530212,220.8239288,208.5822906,232.1446228,204.3506927,240.918869,291.1743816,143.2424044,290.9161655,148.7548759,288.0419825,160.8815787,283.7141339,170.3214146,0,
4203,211.9043121,212.4165955,212.4498138,219.1086884,211.4417419,227.8512268,207.2799988,236.5929565,291.3394696,139.1588564,291.6535067,146.0758727,290.1746659,156.4335433,286.1521898,166.1704913,0.033333333,
4204,212.1876831,208.6824036,212.8559723,215.5010986,211.8345184,224.1620331,207.5377045,232.9274292,291.6246165,134.8568255,292.7505043,142.3761046,291.0802049,151.9115042,286.8201803,162.221734,0.066666667,
4205,212.526413,204.6071777,215.4906158,211.3819885,212.0606384,219.9871063,207.7185669,230.8894348,291.984058,130.0893804,294.2762478,137.3764827,291.3375006,147.0994988,286.8942722,158.0647031,0.1,
4206,212.9464874,199.8775024,215.6695557,204.8178558,212.2897034,215.507309,208.020401,224.485611,292.2321109,124.7085641,295.0107339,131.4008897,291.7803875,141.8193595,287.739658,152.9776459,0.133333333,
4207,212.6518402,193.1638184,215.736496,200.0358734,213.1116943,209.0452118,211.0836487,219.9235382,292.1698903,118.8622908,294.5864083,125.4935938,292.8684611,136.1075789,290.0221597,147.4338245,0.166666667,
4208,211.9429169,188.6349335,213.1005096,195.1136932,215.5285797,204.1386719,211.8753662,215.0632935,291.8719906,112.915994,293.2936971,119.54968,293.7736151,130.2353892,291.0700162,141.631975,0.2,
4209,211.9141998,183.7118073,212.8146057,188.5003204,212.8189087,199.5708008,211.3427582,208.6759491,291.4166729,106.7779474,292.4058736,113.2002751,292.9077715,124.1921826,290.9006575,135.6218312,0.233333333,
4210,211.2617798,176.7655334,212.1101685,183.5053406,212.6139679,192.7769318,211.8209076,203.8871307,290.495464,100.3059556,291.7630914,106.7137903,292.2599022,117.8380954,291.2020953,129.6425755,0.266666667,
4211,208.763443,171.5297852,211.5709229,176.3840942,212.659729,187.5860443,212.5003357,198.9141846,289.1737805,93.66442088,290.8061146,99.95728751,292.2769857,111.274004,292.5086492,123.3347796,0.3,
4212,208.1461792,164.35849,209.0023193,171.1781464,212.7726746,180.4851837,215.6432953,191.7155457,288.2419494,86.91331298,289.4214774,93.32983995,292.3795691,104.562576,294.2693562,116.4463714,0.333333333,
4213,207.7091675,159.5239716,208.5890503,164.3339233,212.1930847,175.4083405,212.8876038,184.9457092,287.9003908,80.17899308,288.6255767,86.61448897,291.996994,97.8522604,292.9451762,109.6271945,0.366666667,
4214,207.9255676,152.3520508,208.3917847,159.1213074,211.4402161,168.504715,211.6685333,180.0041351,287.9864471,73.35319325,288.415411,79.81924066,290.9228489,91.1151337,291.5386271,103.3423828,0.4,
4215,208.2739563,147.240921,208.3787231,152.1374969,208.8643341,163.3919067,211.1672363,175.110199,288.1748931,66.55474466,288.384251,72.56069173,289.3461069,84.41743062,290.6544477,97.15584114,0.433333333,
4216,208.155899,139.9717255,208.1640015,144.9826508,208.5546875,156.2641449,209.0469055,167.9297485,288.3732554,59.90109912,288.3188724,65.48432154,288.5916315,77.7895761,289.2442962,90.70103086,0.466666667,
4217,207.9729309,135.179657,208.0313568,140.1034393,208.2854767,151.2549133,208.5778809,163.1146088,289.0418233,53.8099407,288.4846252,59.56725751,288.4504629,71.46939071,288.5576028,84.38890037,0.5,
4218,211.0101013,128.8800659,208.7961578,135.754715,208.4059296,145.1654358,208.0021667,156.7950745,290.6214936,48.54236238,289.379675,54.65048968,288.469165,65.58471699,288.1636715,78.35171202,0.533333333,
4219,211.8744049,127.2191696,211.1400757,131.9520416,208.2558136,140.9816284,207.4366608,152.4096222,292.7893246,44.23296843,291.0000174,50.15657773,288.4402584,60.28039535,287.2156815,72.90275592,0.566666667,T-entry
4220,215.5556488,123.288826,212.0635223,127.6836472,208.0085449,136.485611,204.775528,147.54422,295.8911537,40.42401772,292.8911466,45.72092132,288.9902729,55.52860704,285.4107321,67.99072851,0.6,T-entry
4221,219.2613525,119.791832,215.470871,123.9960709,210.8843079,132.6788025,204.9202423,143.8987274,299.6926872,37.09084212,295.3410598,41.67100802,290.6954357,51.31870686,285.5209959,63.51211366,0.633333333,T-entry
4222,223.6790771,116.9066315,217.1889038,120.7449265,211.8280487,128.945755,207.2967529,139.8924713,303.635577,34.60684273,297.953661,38.62990929,292.0975924,47.64754227,287.1993294,59.1476262,0.666666667,T-entry
4223,227.6885986,116.3506165,220.8545227,119.866394,212.5537262,127.3547897,207.1813202,135.8623505,306.9614344,33.28020382,300.8530505,37.0541223,293.2888525,44.44914763,287.6307377,54.73015305,0.7,T-entry
4224,228.9591675,116.3573532,223.8318787,119.4491577,214.894928,123.9940262,207.0281067,131.741394,309.487046,32.98258841,303.3465269,36.44086214,294.7706164,41.55755838,287.5255785,50.29445577,0.733333333,Acc
4225,231.8400269,116.4628983,224.692749,119.1064529,215.6280518,120.9819565,207.4387512,128.1023254,312.1628761,33.45714919,305.4128493,36.23157798,295.9068092,39.18601064,287.7681075,46.01231124,0.766666667,Acc
4226,235.2324677,117.1022949,228.0590515,119.0921631,216.7084656,120.0902786,207.8564758,124.3354263,315.3628882,34.51705527,308.4362868,36.25334859,297.5709869,37.62627759,288.7046158,42.15267368,0.8,Acc
4227,239.5327454,119.5746918,232.6833038,119.4038315,220.6530609,119.5976105,210.9263306,121.0427628,318.6237662,35.82968887,312.3917595,36.41769391,300.7627452,36.81546831,290.9808138,39.26960796,0.833333333,Acc
4228,241.0987396,119.9573364,236.2802887,119.4440384,224.2209625,119.3963089,212.187027,120.461174,321.1892045,36.84494702,316.0727126,36.5834833,304.3486775,36.50301938,292.9900566,37.75561109,0.866666667,Acc
4229,243.8053894,120.4491653,239.2684937,119.6804581,227.3584747,119.3240891,215.2786865,120.0001144,323.0285127,37.39984683,318.5927727,36.72665333,307.0872769,36.41951275,295.4116104,37.1702189,0.9,Acc
4230,244.3334045,120.4825516,239.7414246,119.7761765,228.1786957,119.353653,216.4139862,119.7497406,323.8770692,37.57336478,319.5319638,36.76748734,308.2000248,36.32662486,296.679499,36.97870975,0.933333333,Acc
4231,244.1670685,120.2036896,239.5971985,119.5545197,228.120697,119.1659927,216.330368,119.6401672,323.9239359,37.56782059,319.5306244,36.70671899,308.2700312,36.02772585,296.728843,36.81736297,0.966666667,Acc
4232,244.0004578,120.3421249,239.4832611,119.5978241,228.0086975,119.0358047,216.1843567,119.2924957,323.5215836,37.58855155,319.1791334,36.69929119,308.1173221,35.42636958,296.5528195,36.41873804,1,Acc
4233,243.8204498,120.5683975,239.3972778,119.6825638,228.0861969,116.9598312,216.2255402,118.9738541,322.8319863,37.68203876,318.4948959,36.76308094,307.9883859,34.62754443,296.5475931,35.63574612,1.033333333,Acc
4234,241.2802734,120.752861,236.8666992,119.8152924,227.693985,116.8970184,216.4338837,116.9804306,322.3120418,37.78798687,317.8696308,36.81319992,307.8583128,33.98471773,296.6974248,34.58741372,1.066666667,Acc
4235,243.6998596,120.5606613,239.3522797,119.5782623,228.1482544,116.6538773,216.6761017,116.786911,322.8401448,37.85695457,318.5998931,36.80131644,308.1825459,33.57544752,297.3808788,33.81949773,1.1,Acc
4236,244.1551361,120.8244476,239.8777771,119.74897,228.7158203,116.650116,219.1476746,116.5378418,323.6035242,37.89398942,319.5113093,36.8228232,309.2045392,33.30355979,299.1409769,33.33270055,1.133333333,Acc
4237,244.6234894,120.8224869,240.364975,119.7161865,231.2246552,116.4099884,219.6550751,116.1805496,324.0417079,37.84728305,319.9748298,36.73775083,310.7061686,33.04769376,299.9556929,32.92124182,1.166666667,Acc
4238,244.4358978,120.6473007,240.209137,119.4426193,231.099472,115.963829,219.6503143,115.6174622,324.0608976,37.70736203,319.9721246,36.37353209,311.1499626,32.78540213,299.999606,32.53375359,1.2,Acc
4239,244.3270264,120.4256592,240.1054688,119.2216797,231.0504761,115.741394,219.6641388,115.4037399,323.8602136,37.55554794,319.7614499,35.71887645,310.5876346,32.58488502,299.942929,32.2778905,1.233333333,Acc
4240,243.7662048,119.9160385,239.5920258,117.0445404,228.7664032,115.5720749,219.5749207,115.3674622,323.6681491,37.52961111,319.5717361,35.26388845,309.8353258,32.49998642,299.8873316,32.1791787,1.266666667,Acc
4241,244.2956543,120.8424149,240.0987854,119.6227188,231.118454,115.9155197,219.6396484,115.4317474,323.681406,37.69684396,319.6153171,35.8929573,310.5141972,32.51816631,299.9305823,32.15644967,1.3,Acc
4242,244.0178986,120.7803192,239.8208466,119.4479752,230.9993439,115.8139038,219.763031,115.3438492,323.755221,37.87113159,319.6844758,36.44007704,311.0770066,32.5565615,300.0843383,32.11647726,1.333333333,Acc
4243,244.3603668,120.8888931,240.1677246,119.5345459,231.3571014,115.8641434,220.0501404,115.272995,323.8941925,37.96425687,319.8536529,36.61560734,311.3395756,32.5828947,300.3070251,32.0546421,1.366666667,Acc
4244,244.4868469,120.8160095,240.3618622,119.5252609,231.4566956,115.8135681,220.0868225,115.1608582,323.986505,37.97389865,319.9707191,36.61264609,311.4045671,32.59096484,300.3657021,32.01276929,1.4,Acc
4245,244.3423309,120.6563034,240.171463,119.4791183,231.3049164,115.8002396,219.9904327,115.2598267,323.981674,37.95196513,319.9265084,36.59381772,311.3399852,32.58899677,300.2944281,32.02165279,1.433333333,Acc
4246,244.3518829,120.7770691,240.1168671,119.5581741,231.3161621,115.8455276,219.9625397,115.3058548,323.9623076,37.93862439,319.8648166,36.62053975,311.3194878,32.57365928,300.2584335,32.03502991,1.466666667,Acc
4247,244.4259491,120.8141556,240.1999207,119.5655289,231.3892212,115.7800064,219.9855499,115.2146683,323.960265,37.88787422,319.8608601,36.61971095,311.3380018,32.52521115,300.2732225,32.02628496,1.5,Acc
4248,244.3067627,120.750946,240.1195221,119.5377884,231.3064117,115.7794342,219.9742889,115.2246094,323.9754008,37.73760853,319.9042229,36.48883513,311.3111439,32.43147521,300.251295,32.03130202,1.533333333,Acc
4249,244.4965515,120.2436905,240.3735504,119.0991669,231.2866516,115.4914551,219.8415833,115.2919769,324.0494386,37.48888378,320.0488211,36.1887781,311.2770836,32.29443384,300.1418648,32.06124242,1.566666667,Acc
4250,211.6727295,176.7781982,212.0147095,183.4623413,212.1088104,192.6570587,211.3777466,203.6117249,291.4715559,99.94677339,291.6804356,106.7448833,291.6101075,117.4571471,290.6626394,129.5578668,0,
4251,211.7276611,171.911026,211.7694397,176.783371,211.3711243,187.8103333,208.4081116,199.2141418,291.5587124,93.7953844,291.5926749,100.503436,291.1473027,111.8944553,288.2442908,123.8633813,0.033333333,
4252,211.8284912,165.1244812,211.8012085,171.9285126,211.4852905,183.2547302,208.7111969,192.9351807,291.60073,87.65495281,291.5507836,94.48233569,291.1576814,106.2610736,288.5105601,118.1312663,0.066666667,
4253,211.5770264,160.6381226,211.5310364,167.5323792,211.615448,177.0697479,211.0489502,188.4006958,291.5888424,81.92182906,291.4924076,88.62414164,291.3512485,100.5947594,290.4104296,112.6098022,0.1,
4254,211.8997192,155.4739227,211.6624298,160.4981079,211.628891,172.1418915,211.2785492,183.4785919,291.6549353,76.67355618,291.5011311,82.9204476,291.4694121,95.18164971,291.1496082,107.4052988,0.133333333,
4255,211.5012512,151.3080902,211.3882599,156.3088074,211.6299896,167.8877869,211.2821503,179.113327,291.9943486,71.92693692,291.5854768,77.70115713,291.501521,90.16438995,290.7416418,102.560245,0.166666667,
4256,212.2253723,147.7717896,211.9402771,152.8214874,211.5191803,163.9721527,208.7945251,175.234848,292.9743271,67.49125342,291.9660931,72.93742239,291.4324434,85.45717183,288.9101277,98.01473926,0.2,
4257,215.0055847,143.3602905,212.3811188,148.2379761,211.3088379,159.5595551,207.9993896,171.0965424,294.3850547,63.1053507,292.4313156,68.38165385,291.3061729,80.91515349,287.9168092,93.63488998,0.233333333,
4258,215.4984131,139.4292908,212.6717377,144.2315063,211.2176208,155.5250397,207.7952576,167.2332611,295.3661441,58.77009446,292.7471144,63.97193213,291.2653154,76.49288026,287.7520302,89.34028262,0.266666667,
4259,215.5972595,135.8820496,212.7622223,140.6343079,211.2967377,151.9292297,207.8522644,163.5864716,295.7462214,54.48615927,292.888323,59.71894622,291.3982841,72.15742616,287.9262736,85.06218354,0.3,
4260,215.4729767,131.9993591,212.8178253,136.7486877,211.5539856,147.9127502,208.2650604,159.5828247,295.8413687,50.23531881,293.0935091,55.68281819,291.6777437,67.88690226,288.2698684,80.77553818,0.333333333,
4261,215.9638824,127.8960037,213.1484375,132.5935211,211.7196655,143.9169922,208.1640625,155.5530396,296.0029703,46.25333248,293.7602931,52.07124054,291.9077872,63.8016581,288.3256798,76.6167468,0.366666667,
4262,215.9253082,124.5580139,215.0285645,131.1735382,211.6429443,140.4456024,208.0711365,151.8838196,296.459676,42.98336807,294.8648354,49.06425013,291.790077,60.10960889,288.1563747,72.8211955,0.4,T-entry
4263,216.8308105,123.6018524,215.3034973,127.9693909,211.0825195,137.222168,207.3923187,148.5771027,297.5554246,40.60243458,295.5272779,46.5288571,290.9540412,56.95389099,287.6937738,69.54351059,0.433333333,T-entry
4264,219.6085358,120.9733734,215.5427856,126.9566498,208.8384094,135.9354706,207.1710663,147.3480072,299.2788987,38.86792598,295.8727381,44.41927334,289.9814381,54.29235944,287.4849914,66.6617504,0.466666667,T-entry
4265,220.5759277,120.4387512,216.1983643,124.3436279,210.9230499,132.9259949,207.0255737,144.203186,301.1921575,37.79463477,296.4040499,42.61097057,290.7257732,51.85590871,287.0122952,63.75985425,0.5,T-entry
4266,223.4592743,119.9511108,216.7053375,123.6205902,210.9344482,131.8127899,204.8527527,140.7848969,303.2510912,37.11892293,297.5053284,41.10344631,291.3232456,49.52001128,285.4933821,60.76080063,0.533333333,T-entry
4267,224.5277252,119.652565,219.5686951,122.9554749,211.322525,128.4993134,204.5867615,139.1779785,305.2110999,36.4530882,299.3250356,39.74360761,291.7794449,47.18629197,284.9527536,57.74956877,0.566666667,T-entry
4268,227.6327209,119.0643768,220.6721954,120.4502563,212.0668945,127.3279724,204.6061401,135.6107025,306.951208,35.51796888,300.7500844,38.4774492,292.3659177,45.00241349,285.0522395,54.69264813,0.6,T-entry
4269,228.2639008,116.7029572,221.170166,119.9768677,212.438858,124.4992752,204.7047119,132.3881989,308.014296,34.45312411,301.8007553,37.52347611,292.7056755,43.0394574,285.1098481,51.8466126,0.633333333,T-entry
4270,228.5535126,116.8360214,223.3053589,119.6946945,212.4192352,123.7513046,204.289856,131.216095,308.6954612,33.78778302,302.9377253,36.84303255,292.7698135,41.39858661,284.8469152,49.40015175,0.666666667,T-entry
4271,228.9652252,116.8565674,223.6244507,119.4156418,212.6293488,123.2308273,204.4002991,128.6716461,309.8172735,33.50948309,303.7682621,36.20081087,293.3588919,39.92390721,284.8591736,47.16713262,0.7,Acc
4272,231.808075,116.6361389,224.522583,119.0465775,215.1980286,120.5624161,204.8234253,127.6770325,311.9496307,33.42946071,305.2157818,35.39651688,295.1189831,38.49985025,285.6002528,44.99599984,0.733333333,Acc
4273,235.3263092,116.7830582,228.1672363,116.9655304,216.4930115,119.7863159,207.3856812,124.5027466,314.657514,33.51498612,308.1671073,34.48592175,297.2488409,37.33551478,287.5749608,42.76425986,0.766666667,Acc
4274,236.8619232,116.9439087,231.6869202,116.835289,220.2250977,119.091011,208.6745758,123.1655197,317.2266124,33.81731129,311.7361931,33.83275379,300.4489814,36.47784932,289.3998173,40.67515538,0.8,Acc
4275,240.2173157,117.007164,235.2738037,116.728096,223.5105438,118.9271927,211.7761688,120.8655548,319.3546451,34.44828805,314.694434,33.60089985,303.3934734,35.78478019,292.330615,38.83743932,0.833333333,Acc
4276,241.2632751,119.0181656,236.3261108,116.9871368,224.6565552,119.0375137,215.1853943,120.1957016,320.4561186,35.38116762,315.9527877,33.81889925,304.5888542,35.02757269,295.1556155,37.31703062,0.866666667,Acc
4277,240.4441376,119.1542587,235.72435,116.7333755,224.1988068,116.3890381,215.0428619,119.4624405,320.6218067,36.22820078,315.9801041,34.4741572,304.585325,34.17486557,295.5882225,35.95294766,0.9,Acc
4278,240.8097534,119.6795349,236.2032623,119.0064545,224.7451477,116.4217911,215.0705719,117.1061859,320.5468911,36.93882124,315.9857464,35.44809137,305.2213212,33.58062592,295.4736632,34.70572134,0.933333333,Acc
4279,240.7687988,120.5686798,236.2762604,119.6821365,226.9905701,116.5398712,215.1351776,116.6521912,320.5238193,37.50213004,316.121129,36.28847689,306.7198305,33.31917389,295.551385,33.8569824,0.966666667,Acc
4280,241.1324158,120.7652969,236.6551208,119.825592,227.3696289,116.5316086,215.4395447,116.4759369,320.6431631,37.79762096,316.3228285,36.75018809,307.4646957,33.265869,295.8082903,33.46403099,1,Acc
4281,241.2292786,120.5914001,236.8212128,119.6667099,227.5016327,116.4766006,215.6647339,116.5313492,320.9492984,37.8600567,316.5609594,36.88368715,307.604072,33.31037725,296.0553683,33.38937358,1.033333333,Acc
4282,241.2502289,120.569191,236.8374481,119.5994873,227.5447845,116.4977951,215.9446259,116.5854721,321.6373491,37.84905248,317.2522845,36.86088534,307.7390875,33.39933887,296.3550667,33.45503967,1.066666667,Acc
4283,243.776062,120.727562,239.4615784,119.6518936,228.1564331,116.665184,216.496582,116.6471329,322.6910303,37.84511774,318.6135338,36.80491579,308.114525,33.49207394,296.6901169,33.53065235,1.1,Acc
4284,243.9617462,120.6998062,239.6520996,119.6893234,228.3071442,116.7226181,216.4311218,116.6018829,323.4633594,37.82208198,319.3957842,36.7451513,308.3569693,33.53265417,297.1707521,33.54422782,1.133333333,Acc
4285,244.1950531,120.6614075,239.8930817,119.6825562,228.6214294,116.7788467,218.8609467,116.6708984,323.9160748,37.75901402,319.6921657,36.66202267,308.5607529,33.47974014,298.8168174,33.46765134,1.166666667,Acc
4286,244.7478943,120.5209503,240.2753296,119.4837494,228.7086334,116.4836426,218.9943542,116.3975067,324.2826893,37.66613063,319.9312115,36.54722046,309.1840014,33.33468791,299.3949939,33.30084966,1.2,Acc
4287,244.9512634,120.4007568,240.4899902,119.3384399,231.0592957,116.3117142,219.3558655,116.2327118,324.6938397,37.58493578,320.3095984,36.43434463,310.6918974,33.17017141,299.69238,33.11265634,1.233333333,Acc
4288,245.3374176,120.4469528,240.9146881,119.3436737,231.5333099,116.1609421,219.9228973,115.9920273,325.2504506,37.53363484,321.0431889,36.35591078,311.5645996,33.06573882,300.1847742,32.9917054,1.266666667,Acc
4289,247.3276978,120.6073685,243.100235,119.4301147,231.8722687,116.3034363,220.2604523,116.0429993,325.7808933,37.47456558,321.6821037,36.31975028,311.7769277,33.06650966,300.5202824,33.0138128,1.3,Acc
4290,245.1478119,120.072731,240.7403107,119.0195465,231.5696564,116.2020493,220.275177,116.2282181,325.9746655,37.41742542,321.1436047,36.3504581,311.6271449,33.16829209,300.5161435,33.17399854,1.333333333,Acc
4291,247.2871094,120.1729126,241.1811523,119.3118515,231.5807495,116.5199432,219.9827576,116.6552353,326.2730733,37.50440353,320.8209643,36.49721394,311.5962737,33.35086614,300.3234061,33.38899216,1.366666667,Acc
4292,247.2958221,120.8294296,241.1629944,119.9153748,231.7967377,116.8787842,220.0845337,116.6709976,326.1485932,37.67498546,320.7506386,36.66631332,311.6793265,33.52637401,300.2960901,33.55360669,1.4,Acc
4293,245.3661499,120.8260574,240.9375763,119.8626862,231.6086121,116.8696899,219.8695679,116.7018356,325.5123606,37.67765845,320.6415338,36.69767505,311.5931731,33.60600625,300.1742356,33.65333132,1.433333333,Acc
4294,245.3180542,120.1959076,240.8065643,119.3843155,231.4766388,116.6876678,219.8760376,116.7662506,325.0102534,37.47705981,320.5324979,36.58507303,311.4645235,33.59375718,300.1461493,33.71580041,1.466666667,Acc
4295,245.2653809,120.0423889,240.7871704,119.2506332,231.433075,116.6102295,219.9395294,116.8082504,324.7762915,37.27125314,320.4664414,36.4475753,311.4128441,33.55467922,300.212188,33.76261167,1.5,Acc
4296,245.1394501,120.1516724,240.6960754,119.3846588,231.4618835,116.7249146,220.0580444,116.8569336,324.6579328,37.13925608,320.4001779,36.34307429,311.4269775,33.52785433,300.3238512,33.8054881,1.533333333,Acc
